219 FPBFX 2016-09-23 29.56 2016-06-24 26.71 10.670158 3.356636
220 FPCIX 2016-09-23 10.73 2016-06-24 10.523978 1.9576416 0.4681549
221 FPHAX 2016-09-23 19.63 2016-06-24 18.14 8.21389 1.2377472
222 FPIFX 2016-09-23 14.31 2016-06-24 13.61 5.1432877 1.27388
223 FPIOX 2016-09-23 9.3 2016-06-24 8.78965 5.806267 0.7584076
224 FPUKX 2016-09-23 21.09 2016-06-24 19.95988 5.661949 0.95739746
225 FPURX 2016-09-23 21.1 2016-06-24 19.974726 5.633499 0.9569397
226 FPXTX 2016-09-23 11.51 2016-06-24 11.526199 -0.14054108 0.08695984
227 FQIFX 2016-09-23 15.01 2016-06-24 14.22 5.5555573 1.350441
228 FRESX 2016-09-23 44.59 2016-06-24 42.41915 5.1176224 4.0849686
229 FRIFX 2016-09-23 12.15 2016-06-24 11.582241 4.90197 1.6736374
230 FSAEX 2016-09-23 13.42 2016-06-24 12.49 7.4459534 1.2830124
231 FSAGX 2016-09-23 25.26 2016-06-24 24.59 2.7246857 4.6396027
232 FSAIX 2016-09-23 63.48 2016-06-24 59.21 7.211624 2.4531937
233 FSAMX 2016-09-23 9.08 2016-06-24 7.89 15.082382 3.181816
234 FSANX 2016-09-23 11.29 2016-06-24 10.65 6.009384 1.3464966
235 FSAVX 2016-09-23 35.98 2016-06-24 33.34 7.918419 1.4378281
236 FSAZX 2016-09-23 12.42 2016-06-24 12.460083 -0.32169342 0.080581665
237 FSBAX 2016-09-23 10.54 2016-06-24 10.552963 -0.12284088 0.0949707
238 FSBIX 2016-09-23 10.54 2016-06-24 10.555965 -0.15124512 0.0949707
239 FSCDX 2016-09-23 24.83 2016-06-24 23.3 6.5665283 2.0131454
240 FSCFX 2016-09-23 13.12 2016-06-24 12.01 9.242294 1.9425049
241 FSCGX 2016-09-23 39.03 2016-06-24 37.28 4.694214 1.8262405
242 FSCHX 2016-09-23 142.09 2016-06-24 138.63 2.4958496 0.50930023
243 FSCOX 2016-09-23 15.58 2016-06-24 14.14 10.183868 2.8382874
244 FSCPX 2016-09-23 35.67 2016-06-24 33.27 7.2136993 1.7979355
245 FSCRX 2016-09-23 28.57 2016-06-24 27.18 5.114052 1.9992828
246 FSCSX 2016-09-23 135.07 2016-06-24 118.91 13.590111 1.1912003
247 FSDAX 2016-09-23 123.19 2016-06-24 116.1 6.106804 2.496048
248 FSDCX 2016-09-23 31.46 2016-06-24 27.52 14.316856 1.6478195
249 FSDIX 2016-09-23 14.92 2016-06-24 14.186997 5.1667175 1.6348724
250 FSDPX 2016-09-23 73.04 2016-06-24 70.05 4.2683716 1.0794296
251 FSEAX 2016-09-23 34.55 2016-06-24 29.72 16.251686 2.857994
252 FSELX 2016-09-23 89.0 2016-06-24 74.16 20.01078 -0.07859039
253 FSEMX 2016-09-23 54.63 2016-06-24 49.74 9.831116 2.207672
254 FSENX 2016-09-23 41.79 2016-06-24 39.99 4.501129 0.3120575
255 FSESX 2016-09-23 45.04 2016-06-24 44.21 1.8774033 2.0620956
256 FSEVX 2016-09-23 54.64 2016-06-24 49.75 9.82914 2.2072525
257 FSFFX 2016-09-23 13.43 2016-06-24 12.49 7.5260315 1.3584976
258 FSGEX 2016-09-23 11.18 2016-06-24 10.06 11.133194 3.2317657
259 FSGFX 2016-09-23 16.77 2016-06-24 15.304679 9.574341 1.8833618
260 FSHBX 2016-09-23 8.65 2016-06-24 8.630015 0.23156738 0.0
261 FSHCX 2016-09-23 83.55 2016-06-24 84.44 -1.0540009 0.83273315
262 FSHFX 2016-09-23 9.34 2016-06-24 8.78098 6.3662643 0.8639374
263 FSHNX 2016-09-23 9.34 2016-06-24 8.783876 6.331192 0.8639374
264 FSHOX 2016-09-23 59.3 2016-06-24 58.16 1.9601135 2.7729645
265 FSICX 2016-09-23 10.87 2016-06-24 10.420174 4.3168793 0.74142456
266 FSIGX 2016-09-23 11.59 2016-06-24 11.399803 1.6684265 0.43328094
267 FSIIX 2016-09-23 36.95 2016-06-24 33.46 10.430374 3.3277512
268 FSIPX 2016-09-23 10.04 2016-06-24 9.96 0.8032074 0.7021103
269 FSIVX 2016-09-23 36.96 2016-06-24 33.47 10.427238 3.2979355
270 FSLBX 2016-09-23 61.45 2016-06-24 54.37 13.021889 0.7046814
271 FSLCX 2016-09-23 17.87 2016-06-24 16.91 5.6771164 2.172676
272 FSLEX 2016-09-23 21.19 2016-06-24 19.33 9.622345 1.7282867
273 FSLSX 2016-09-23 44.26 2016-06-24 41.48 6.7020187 0.9810562
274 FSLVX 2016-09-23 17.65 2016-06-24 16.76 5.3102646 1.1461258
275 FSMEX 2016-09-23 43.54 2016-06-24 38.37 13.474068 1.7052078
276 FSMVX 2016-09-23 23.54 2016-06-24 22.3 5.5605392 1.9488907
277 FSNGX 2016-09-23 25.25 2016-06-24 24.43 3.3565292 0.67783356
278 FSOFX 2016-09-23 13.23 2016-06-24 12.13 9.06842 2.399376
279 FSOPX 2016-09-23 13.15 2016-06-24 12.05 9.128632 2.3346176
280 FSPCX 2016-09-23 71.16 2016-06-24 65.57 8.525238 1.3242264
281 FSPHX 2016-09-23 206.47 2016-06-24 185.27 11.442757 1.2653961
